index,datetime,vh,vv,rvi
1,2022-06-14 22:46:09.386909,0.019316742,0.04792089,0.61594534
1,2022-06-15 11:11:56.125679,0.02727897,0.11881588,0.32273763
1,2022-06-26 22:46:10.363160,0.035557944,0.10833786,0.49135202
1,2022-06-27 11:11:57.147850,0.036495082,0.14458723,0.3619074
1,2022-07-08 22:46:10.959030,0.020353576,0.060258944,0.5074782
1,2022-07-09 11:11:57.770925,0.036087133,0.097142875,0.5638785
1,2022-07-21 11:11:58.504828,0.07611258,0.2140133,0.53748333
1,2022-08-01 22:46:12.528362,0.038067706,0.2548984,0.1873566
1,2022-08-02 11:11:59.338449,0.035091717,0.23862958,0.18361326
1,2022-08-14 11:12:00.071377,0.01055731,0.061935894,0.22230229
1,2022-08-25 22:46:14.709082,0.0040476033,0.016737554,0.34373754
1,2022-08-26 11:12:00.463421,0.011637827,0.04551788,0.3675179
2,2021-11-04 22:45:07.157260,0.004699208,0.12149831,0.02874225
2,2021-11-10 22:46:08.655270,0.00537104,0.07715384,0.06641562
2,2021-11-11 11:11:55.398152,0.013633353,0.08389749,0.2090504
2,2021-11-16 22:45:07.059227,0.0028753038,0.031523995,0.0966632
2,2021-11-22 22:46:08.483277,0.0031613694,0.03342281,0.101609156
2,2021-11-23 11:11:55.171527,0.0070315166,0.05764563,0.14338616
2,2021-11-28 22:45:06.540090,0.005014755,0.030842805,0.20920089
2,2021-12-04 22:46:07.919581,0.004334049,0.033298355,0.15633556
2,2021-12-05 11:11:54.609425,0.006953775,0.053695537,0.15529308
2,2021-12-10 22:45:06.061320,0.004268759,0.024629835,0.22708966
2,2021-12-16 22:46:07.511215,0.0060864934,0.091967836,0.061860092
2,2021-12-17 11:11:54.196354,0.013288394,0.12481179,0.11939258
2,2021-12-22 22:45:05.181506,0.004605415,0.02652531,0.22760367
2,2021-12-28 22:46:06.761481,0.010584472,0.16055013,0.061525766
2,2021-12-29 11:11:53.438580,0.009467154,0.21466641,0.034723926
2,2022-01-09 22:46:06.347730,0.010638329,0.18235207,0.05176862
2,2022-01-10 11:11:53.057355,0.017116096,0.2737231,0.057106778
2,2022-01-21 22:46:05.657153,0.014882249,0.05969709,0.35656196
2,2022-01-22 11:11:52.377922,0.022520632,0.21278076,0.118438825
2,2022-02-02 22:46:04.929540,0.011313381,0.064941294,0.22858562
2,2022-02-03 11:11:51.699083,0.024299933,0.13030061,0.24925913
2,2022-02-14 22:46:05.071585,0.018217985,0.06594823,0.4028133
2,2022-02-15 11:11:51.767747,0.018631753,0.062897034,0.43699262
2,2022-02-26 22:46:04.969244,0.0146127,0.09184521,0.20341773
2,2022-03-10 22:46:04.925705,0.027794063,0.07001938,0.605885
2,2022-03-11 11:11:51.691272,0.043302353,0.090964325,0.73261344
2,2022-03-22 22:46:05.287764,0.06412198,0.15540381,0.6314545
2,2022-03-23 11:11:52.064532,0.07591639,0.26375273,0.4226484
2,2022-04-03 22:46:05.477503,0.030558646,0.11189461,0.39742264
2,2022-04-04 11:11:52.234391,0.033998094,0.19685785,0.22606342
2,2022-04-15 22:46:05.644861,0.034316268,0.13258374,0.37292844
2,2022-04-16 11:11:52.470632,0.030320559,0.129613,0.3301843
2,2022-04-27 22:46:06.296981,0.011162,0.12465812,0.09423818
2,2022-04-28 11:11:53.135539,0.02298979,0.17001164,0.16444539
2,2022-05-09 22:46:06.912236,0.0073424517,0.19971254,0.026711179
2,2022-05-10 11:11:53.723854,0.010508252,0.2344915,0.035530984
2,2022-05-21 22:46:07.705465,0.021585276,0.1600103,0.1639225
2,2022-05-22 11:11:54.509303,0.036233105,0.25279358,0.1775462
2,2022-06-02 22:46:08.840031,0.019965429,0.24304979,0.08365784
2,2022-06-03 11:11:55.667800,0.021632059,0.29023498,0.07307226
2,2022-06-14 22:46:09.386909,0.021664878,0.03727387,0.8914419
2,2022-06-15 11:11:56.125679,0.04575471,0.08337772,0.843647
2,2022-06-26 22:46:10.363160,0.020839022,0.077375665,0.39094114
2,2022-06-27 11:11:57.147850,0.03494195,0.08610163,0.62039465
2,2022-07-08 22:46:10.959030,0.026052305,0.08472605,0.45619118
2,2022-07-09 11:11:57.770925,0.02366316,0.16537635,0.17714961
2,2022-07-21 11:11:58.504828,0.070924886,0.28349534,0.35808012
2,2022-08-01 22:46:12.528362,0.05600319,0.16083798,0.5250088
2,2022-08-02 11:11:59.338449,0.094422795,0.29341453,0.48050827
2,2022-08-14 11:12:00.071377,0.008669148,0.061665773,0.17308848
2,2022-08-25 22:46:14.709082,0.006543427,0.0200958,0.4869512
2,2022-08-26 11:12:00.463421,0.0084369825,0.027961379,0.4463936
3,2021-11-04 22:45:07.157260,0.00437781,0.0078048795,0.86164933
3,2021-11-10 22:46:08.655270,0.0037032939,0.014326615,0.37235048
3,2021-11-11 11:11:55.398152,0.0040184646,0.014002621,0.4211907
3,2021-11-16 22:45:07.059227,0.004780636,0.007903557,0.92553794
3,2021-11-22 22:46:08.483277,0.0041676136,0.012207566,0.5135847
3,2021-11-23 11:11:55.171527,0.0042471522,0.013416964,0.47159466
3,2021-11-28 22:45:06.540090,0.0039103744,0.010220736,0.58226824
3,2021-12-04 22:46:07.919581,0.0026998557,0.01430119,0.253138
3,2021-12-05 11:11:54.609425,0.005039918,0.01532116,0.4925996
3,2021-12-10 22:45:06.061320,0.0037612044,0.0112083815,0.5037739
3,2021-12-16 22:46:07.511215,0.003368207,0.012125043,0.40545657
3,2021-12-17 11:11:54.196354,0.003708758,0.012104088,0.45434698
3,2021-12-22 22:45:05.181506,0.0029055674,0.011919351,0.3470707
3,2021-12-28 22:46:06.761481,0.003594278,0.009560071,0.5713122
3,2021-12-29 11:11:53.438580,0.0041945204,0.010234634,0.6269344
3,2022-01-09 22:46:06.347730,0.0047793463,0.019171625,0.3565562
3,2022-01-10 11:11:53.057355,0.0046077995,0.011850426,0.59255123
3,2022-01-21 22:46:05.657153,0.0033892766,0.0118170455,0.4209051
3,2022-01-22 11:11:52.377922,0.0061885356,0.012055178,0.79026353
3,2022-02-02 22:46:04.929540,0.0037034359,0.010693047,0.52189434
3,2022-02-03 11:11:51.699083,0.004681694,0.008634134,0.83389664
3,2022-02-14 22:46:05.071585,0.0038251686,0.012034152,0.4738152
3,2022-02-15 11:11:51.767747,0.004376176,0.03410668,0.15339147
3,2022-02-26 22:46:04.969244,0.0047707898,0.02013138,0.33542052
3,2022-03-10 22:46:04.925705,0.004308043,0.013023573,0.49570292
3,2022-03-11 11:11:51.691272,0.003957104,0.0142408805,0.40559378
3,2022-03-22 22:46:05.287764,0.0043853293,0.010525459,0.63798773
3,2022-03-23 11:11:52.064532,0.004758908,0.025288636,0.2521201
3,2022-04-03 22:46:05.477503,0.0034474279,0.0136284055,0.36285233
3,2022-04-04 11:11:52.234391,0.0048429384,0.013304373,0.55144846
3,2022-04-15 22:46:05.644861,0.005216919,0.013768727,0.57615995
3,2022-04-16 11:11:52.470632,0.0057874834,0.027224082,0.29362664
3,2022-04-27 22:46:06.296981,0.0046721105,0.015320805,0.451872
3,2022-04-28 11:11:53.135539,0.0046309466,0.018701825,0.35368377
3,2022-05-09 22:46:06.912236,0.0036699455,0.011037481,0.49859095
3,2022-05-10 11:11:53.723854,0.024513748,0.14744605,0.21529509
3,2022-05-21 22:46:07.705465,0.003768056,0.016979316,0.30959314
3,2022-05-22 11:11:54.509303,0.005491291,0.015049251,0.5529092
3,2022-06-02 22:46:08.840031,0.005192372,0.018930696,0.39944762
3,2022-06-03 11:11:55.667800,0.005079767,0.02101688,0.3435173
3,2022-06-14 22:46:09.386909,0.003800618,0.017275522,0.30630544
3,2022-06-15 11:11:56.125679,0.004986539,0.00700496,1.0726267
3,2022-06-26 22:46:10.363160,0.0037614417,0.0111235585,0.50812227
3,2022-06-27 11:11:57.147850,0.0043986193,0.017556857,0.3586908
3,2022-07-08 22:46:10.959030,0.0036747498,0.01072493,0.51567066
3,2022-07-09 11:11:57.770925,0.0047623897,0.017792815,0.3880853
3,2022-07-21 11:11:58.504828,0.0049286196,0.009034633,0.8388186
3,2022-08-01 22:46:12.528362,0.0050525693,0.021728354,0.3277858
3,2022-08-02 11:11:59.338449,0.0050158734,0.019019386,0.38133493
3,2022-08-14 11:12:00.071377,0.003860597,0.021452364,0.23824692
3,2022-08-25 22:46:14.709082,0.00311756,0.0209704,0.18624395
3,2022-08-26 11:12:00.463421,0.004799565,0.008346609,0.88239646
4,2021-11-04 22:45:36.411115,0.00427667,0.010608788,0.6159924
4,2021-11-10 22:46:08.655270,0.0033348144,0.008719304,0.5820554
4,2021-11-11 11:11:55.398152,0.0036284674,0.023696369,0.19355682
4,2021-11-16 22:45:36.313857,0.0029985376,0.0053282776,0.86438227
4,2021-11-22 22:46:08.483277,0.010344691,0.037920415,0.3969048
4,2021-11-23 11:11:55.171527,0.0076254555,0.03616419,0.29067087
4,2021-11-28 22:45:35.799166,0.00364868,0.015764315,0.32593036
4,2021-12-04 22:46:07.919581,0.0058988077,0.05553555,0.11901161
4,2021-12-05 11:11:54.609425,0.007968415,0.054519158,0.18214926
4,2021-12-10 22:45:35.316746,0.0043603876,0.059628595,0.07115244
4,2021-12-16 22:46:07.511215,0.0064577633,0.16596289,0.028993405
4,2021-12-17 11:11:54.196354,0.0080597205,0.14640936,0.04767356
4,2021-12-22 22:45:34.433936,0.012357049,0.28216833,0.03437542
4,2021-12-28 22:46:06.761481,0.018800376,0.21195309,0.093022384
4,2021-12-29 11:11:53.438580,0.025282657,0.24696189,0.1132023
4,2022-01-09 22:46:06.347730,0.017892148,0.06466882,0.4035446
4,2022-01-10 11:11:53.057355,0.02276256,0.03918606,0.8909312
4,2022-01-21 22:46:05.657153,0.010715646,0.059104513,0.24050066
4,2022-01-22 11:11:52.377922,0.017670114,0.023056248,1.143156
4,2022-02-02 22:46:04.929540,0.03045421,0.13034825,0.32967952
4,2022-02-03 11:11:51.699083,0.018150846,0.04128515,0.67504233
4,2022-02-14 22:46:05.071585,0.023568429,0.09606084,0.34978387
4,2022-02-15 11:11:51.767747,0.020334633,0.053632002,0.5765815
4,2022-02-26 22:46:04.969244,0.03555703,0.09813673,0.54863256
4,2022-03-10 22:46:04.925705,0.037573442,0.20089436,0.25017095
4,2022-03-11 11:11:51.691272,0.044980526,0.22792113,0.2676625
4,2022-03-22 22:46:05.287764,0.012169436,0.061570063,0.2681732
4,2022-03-23 11:11:52.064532,0.024287766,0.09455982,0.3695352
4,2022-04-03 22:46:05.477503,0.016114144,0.094741754,0.22168311
4,2022-04-04 11:11:52.234391,0.014539901,0.12342072,0.13685776
4,2022-04-15 22:46:05.644861,0.00697122,0.23295617,0.019810863
4,2022-04-16 11:11:52.470632,0.0069537386,0.10471352,0.062158246
4,2022-04-27 22:46:06.296981,0.024362324,0.25530085,0.10284546
4,2022-04-28 11:11:53.135539,0.02057218,0.22777025,0.095368296
4,2022-05-09 22:46:06.912236,0.022622326,0.09254179,0.3482492
4,2022-05-10 11:11:53.723854,0.03254905,0.12763672,0.36637983
4,2022-05-21 22:46:07.705465,0.01992577,0.039251972,0.78152895
4,2022-05-22 11:11:54.509303,0.018684296,0.032455184,0.88336587
4,2022-06-02 22:46:08.840031,0.018200977,0.04857053,0.569266
4,2022-06-03 11:11:55.667800,0.01669806,0.038861196,0.65905917
4,2022-06-14 22:46:09.386909,0.027250648,0.09833827,0.40429485
4,2022-06-15 11:11:56.125679,0.028266445,0.09236147,0.45372742
4,2022-06-26 22:46:10.363160,0.025757514,0.054323405,0.729663
4,2022-06-27 11:11:57.147850,0.02935906,0.058267985,0.77573955
4,2022-07-08 22:46:10.959030,0.01759856,0.096011765,0.24386472
4,2022-07-09 11:11:57.770925,0.009727241,0.08900783,0.12369078
4,2022-07-21 11:11:58.504828,0.010578527,0.04800932,0.30689263
4,2022-08-01 22:46:12.528362,0.044008106,0.30172238,0.18165714
4,2022-08-02 11:11:59.338449,0.050974905,0.2749209,0.24744374
4,2022-08-14 11:12:00.071377,0.017063813,0.17822422,0.103314355
4,2022-08-25 22:46:14.709082,0.031798463,0.1417023,0.31384638
4,2022-08-26 11:12:00.463421,0.024305323,0.14272834,0.22202714
5,2021-11-04 22:45:36.411115,0.003796321,0.008564269,0.6808408
5,2021-11-10 22:46:08.655270,0.0053963307,0.02034228,0.38399908
5,2021-11-11 11:11:55.398152,0.004694097,0.01604062,0.43086475
5,2021-11-16 22:45:36.313857,0.0042887125,0.0095770955,0.68807006
5,2021-11-22 22:46:08.483277,0.004632978,0.012054778,0.5851314
5,2021-11-23 11:11:55.171527,0.0043014497,0.023906767,0.23818742
5,2021-11-28 22:45:35.799166,0.0070749545,0.06620411,0.11999844
5,2021-12-04 22:46:07.919581,0.0039940737,0.013753569,0.42704445
5,2021-12-05 11:11:54.609425,0.0039924183,0.017583398,0.31839275
5,2021-12-10 22:45:35.316746,0.005870192,0.013603909,0.6619913
5,2021-12-16 22:46:07.511215,0.0051839324,0.015787806,0.49158356
5,2021-12-17 11:11:54.196354,0.004271217,0.011785751,0.5487723
5,2021-12-22 22:45:34.433936,0.0060043624,0.012850901,0.7188056
5,2021-12-28 22:46:06.761481,0.0054307026,0.018159958,0.4418083
5,2021-12-29 11:11:53.438580,0.0046834415,0.008804426,0.81845105
5,2022-01-09 22:46:06.347730,0.0041195457,0.016238717,0.3641019
5,2022-01-10 11:11:53.057355,0.0041464195,0.014102392,0.43322948
5,2022-01-21 22:46:05.657153,0.0056558065,0.012043806,0.7225304
5,2022-01-22 11:11:52.377922,0.004592242,0.013661427,0.5047449
5,2022-02-02 22:46:04.929540,0.0045572584,0.008737984,0.80273294
5,2022-02-03 11:11:51.699083,0.00494063,0.017011309,0.42709464
5,2022-02-14 22:46:05.071585,0.0050571184,0.018019177,0.4103605
5,2022-02-15 11:11:51.767747,0.0054174573,0.04178884,0.1555082
5,2022-02-26 22:46:04.969244,0.005035573,0.012345196,0.6237778
5,2022-03-10 22:46:04.925705,0.0041706753,0.013698675,0.45103106
5,2022-03-11 11:11:51.691272,0.0038865828,0.019408982,0.27258503
5,2022-03-22 22:46:05.287764,0.0044671022,0.011266561,0.6051375
5,2022-03-23 11:11:52.064532,0.0035641815,0.013200184,0.39212006
5,2022-04-03 22:46:05.477503,0.0049402774,0.015035081,0.49197736
5,2022-04-04 11:11:52.234391,0.005358816,0.017809952,0.44494754
5,2022-04-15 22:46:05.644861,0.0049604448,0.0110776825,0.68803483
5,2022-04-16 11:11:52.470632,0.0041021053,0.012283017,0.5010668
5,2022-04-27 22:46:06.296981,0.0044565033,0.008666263,0.79161364
5,2022-04-28 11:11:53.135539,0.0046618464,0.0137075605,0.5113924
5,2022-05-09 22:46:06.912236,0.004543635,0.009943856,0.702547
5,2022-05-10 11:11:53.723854,0.0041093333,0.015793916,0.37525892
5,2022-05-21 22:46:07.705465,0.0059716054,0.01288298,0.71296996
5,2022-05-22 11:11:54.509303,0.0051959776,0.010547812,0.7583976
5,2022-06-02 22:46:08.840031,0.0048537995,0.015990779,0.44946206
5,2022-06-03 11:11:55.667800,0.004744213,0.017324213,0.39870277
5,2022-06-14 22:46:09.386909,0.004160343,0.008410545,0.76156116
5,2022-06-15 11:11:56.125679,0.005347764,0.008587994,0.95087296
5,2022-06-26 22:46:10.363160,0.0044426327,0.015753698,0.4126786
5,2022-06-27 11:11:57.147850,0.004614698,0.013775085,0.502817
5,2022-07-08 22:46:10.959030,0.005826358,0.019649211,0.4374918
5,2022-07-09 11:11:57.770925,0.004312881,0.020167015,0.2957991
5,2022-07-21 11:11:58.504828,0.003906274,0.009273175,0.64544344
5,2022-08-01 22:46:12.528362,0.0039240005,0.01815613,0.2996754
5,2022-08-02 11:11:59.338449,0.0043354062,0.018620756,0.32828856
5,2022-08-14 11:12:00.071377,0.0039893957,0.01891448,0.2907751
5,2022-08-25 22:46:14.709082,0.029837172,0.26376683,0.12958466
5,2022-08-26 11:12:00.463421,0.0044820774,0.016231691,0.40261534
6,2021-11-04 22:45:07.157260,0.058639623,0.30947015,0.2543201
6,2021-11-10 22:46:08.655270,0.052777804,0.27412182,0.25948685
6,2021-11-11 11:11:55.398152,0.11200285,0.3234256,0.52182925
6,2021-11-16 22:45:07.059227,0.065379515,0.4541444,0.17857236
6,2021-11-22 22:46:08.483277,0.07344228,0.30270946,0.34509176
6,2021-11-23 11:11:55.171527,0.09712457,0.20502499,0.7289885
6,2021-11-28 22:45:06.540090,0.07729674,0.23645382,0.48913077
6,2021-12-04 22:46:07.919581,0.061200768,0.34347636,0.23525144
6,2021-12-05 11:11:54.609425,0.111640334,0.38940528,0.4207032
6,2021-12-10 22:45:06.061320,0.058222372,0.33443215,0.22839096
6,2021-12-16 22:46:07.511215,0.060334526,0.3409614,0.23319097
6,2021-12-17 11:11:54.196354,0.13577166,0.28807276,0.7252103
6,2021-12-22 22:45:05.181506,0.05421277,0.44718224,0.14221402
6,2021-12-28 22:46:06.761481,0.06891388,0.34558585,0.27116498
6,2021-12-29 11:11:53.438580,0.09582795,0.23366085,0.6273895
6,2022-01-09 22:46:06.347730,0.06854071,0.3490579,0.26597714
6,2022-01-10 11:11:53.057355,0.12254677,0.26480645,0.71179026
6,2022-01-21 22:46:05.657153,0.04484726,0.3592235,0.14790326
6,2022-01-22 11:11:52.377922,0.12171693,0.21778484,0.85866433
6,2022-02-02 22:46:04.929540,0.048529215,0.38190207,0.15142904
6,2022-02-03 11:11:51.699083,0.11423056,0.28489706,0.61244315
6,2022-02-14 22:46:05.071585,0.057101596,0.37435064,0.1925898
6,2022-02-15 11:11:51.767747,0.13273838,0.25698382,0.7951006
6,2022-02-26 22:46:04.969244,0.058930553,0.24095313,0.3484508
6,2022-03-10 22:46:04.925705,0.05407139,0.2619458,0.28310347
6,2022-03-11 11:11:51.691272,0.11009242,0.2664358,0.6324116
6,2022-03-22 22:46:05.287764,0.10291978,0.42517084,0.34414828
6,2022-03-23 11:11:52.064532,0.08325937,0.2588446,0.4802556
6,2022-04-03 22:46:05.477503,0.049706854,0.28724226,0.22664073
6,2022-04-04 11:11:52.234391,0.123023055,0.19510879,0.961898
6,2022-04-15 22:46:05.644861,0.09356989,0.19229008,0.7490902
6,2022-04-16 11:11:52.470632,0.08216687,0.19070831,0.66093546
6,2022-04-27 22:46:06.296981,0.08469864,0.27134174,0.46411517
6,2022-04-28 11:11:53.135539,0.06150367,0.22742867,0.39284143
6,2022-05-09 22:46:06.912236,0.051469076,0.45356107,0.13013785
6,2022-05-10 11:11:53.723854,0.06958906,0.21366072,0.4870988
6,2022-05-21 22:46:07.705465,0.081724875,0.4155527,0.26649746
6,2022-05-22 11:11:54.509303,0.07372893,0.25477025,0.42531967
6,2022-06-02 22:46:08.840031,0.07202217,0.2125506,0.5092948
6,2022-06-03 11:11:55.667800,0.0642076,0.3322061,0.2607454
6,2022-06-14 22:46:09.386909,0.07003324,0.3551132,0.26742896
6,2022-06-15 11:11:56.125679,0.09124787,0.3565904,0.3678852
6,2022-06-26 22:46:10.363160,0.05963581,0.3836754,0.1973593
6,2022-06-27 11:11:57.147850,0.081916556,0.3323907,0.35166875
6,2022-07-08 22:46:10.959030,0.07324968,0.29419297,0.35602808
6,2022-07-09 11:11:57.770925,0.07851237,0.38906285,0.2752263
6,2022-07-21 11:11:58.504828,0.081895635,0.24682312,0.49740988
6,2022-08-01 22:46:12.528362,0.043007262,0.31862324,0.16404958
6,2022-08-02 11:11:59.338449,0.116119325,0.21359973,0.8359891
6,2022-08-14 11:12:00.071377,0.08486346,0.28650945,0.43694398
6,2022-08-25 22:45:49.709264,0.06304089,0.35547376,0.2338447
6,2022-08-26 11:12:00.463421,0.087170064,0.2872159,0.44939858
7,2021-11-04 22:45:07.157260,0.0036094873,0.005247198,1.0406901
7,2021-11-10 22:46:08.655270,0.004170153,0.008252302,0.77799493
7,2021-11-11 11:11:55.398152,0.0037595183,0.017405137,0.29946184
7,2021-11-16 22:45:07.059227,0.002883624,0.007857609,0.5563995
7,2021-11-22 22:46:08.483277,0.002673671,0.008891916,0.44460103
7,2021-11-23 11:11:55.171527,0.004600588,0.010009119,0.70683455
7,2021-11-28 22:45:06.540090,0.003036695,0.0071955724,0.6467016
7,2021-12-04 22:46:07.919581,0.0030541772,0.009175865,0.49918255
7,2021-12-05 11:11:54.609425,0.0043479824,0.012017159,0.5477874
7,2021-12-10 22:45:06.061320,0.003213318,0.007277374,0.67808527
7,2021-12-16 22:46:07.511215,0.008092557,0.055720173,0.18064569
7,2021-12-17 11:11:54.196354,0.007191169,0.05202678,0.1692697
7,2021-12-22 22:45:05.181506,0.003655915,0.021889165,0.21656747
7,2021-12-28 22:46:06.761481,0.0057990337,0.12458323,0.03752024
7,2021-12-29 11:11:53.438580,0.005433058,0.08030653,0.063804954
7,2022-01-09 22:46:06.347730,0.019725602,0.22411928,0.09203117
7,2022-01-10 11:11:53.057355,0.018306319,0.26441842,0.06590462
7,2022-01-21 22:46:05.657153,0.017593224,0.06724447,0.37774166
7,2022-01-22 11:11:52.377922,0.020608135,0.077806644,0.38329005
7,2022-02-02 22:46:04.929540,0.019916922,0.1019179,0.2643846
7,2022-02-03 11:11:51.699083,0.022092834,0.15379891,0.17806105
