ID No,District,Latitude,Longitude,"Season(SA = Summer Autumn, WS = Winter Spring)","Rice Crop Intensity(D=Double, T=Triple)",Date of Harvest,Field size (ha),Predicted Rice Yield (kg/ha)
54,Chau_Thanh,10.440557,105.250671,WS,T,27-03-2022,1.76,7240.005192086105
55,Chau_Thanh,10.430707,105.315671,SA,T,10-07-2022,1.54,5896.221517221598
56,Chau_Thanh,10.378696,105.309113,WS,T,27-03-2022,1.32,7286.76449800877
57,Thoai_Son,10.283467,105.267082,WS,T,20-04-2022,2.2,7138.975432944381
58,Chau_Thanh,10.436907,105.236241,WS,T,27-03-2022,1.375,7280.792163464888
59,Chau_Thanh,10.387619,105.243467,SA,T,19-07-2022,1.3,5931.639785138017
60,Chau_Phu,10.482003,105.203866,SA,T,15-07-2022,3.0,6007.873085868533
61,Chau_Phu,10.545098,105.112895,SA,D,20-07-2022,3.6,5973.372965222604
62,Thoai_Son,10.279477,105.288145,WS,T,10-04-2022,2.0,7258.632212286948
63,Chau_Thanh,10.40466,105.311554,SA,T,17-07-2022,1.87,6032.301280318637
64,Thoai_Son,10.34489,105.243935,SA,T,23-07-2022,2.3,5940.105308054186
65,Chau_Phu,10.623506,105.132794,WS,T,10-04-2022,5.0,7346.613635190433
66,Thoai_Son,10.303766,105.203102,WS,T,16-04-2022,2.2,7188.4532991189135
67,Chau_Phu,10.656963,105.152679,WS,D,10-04-2022,3.0,7118.778962989662
68,Thoai_Son,10.312202,105.330633,WS,T,10-04-2022,3.0,7133.909606683401
69,Chau_Thanh,10.440335,105.22309,WS,D,27-03-2022,1.76,7151.14212033056
70,Thoai_Son,10.306886,105.290958,SA,T,20-07-2022,1.85,5957.53796941874
71,Chau_Thanh,10.392045,105.307085,SA,T,17-07-2022,1.43,5930.568154088881
72,Chau_Thanh,10.375619,105.124248,WS,T,24-03-2022,1.87,7082.027979768001
73,Thoai_Son,10.313955,105.243521,SA,T,20-07-2022,1.3,5962.444116609031
74,Chau_Phu,10.592666,105.141217,SA,T,05-08-2022,2.8,6047.576245271306
75,Thoai_Son,10.266311,105.23555,WS,T,20-04-2022,1.5,7192.861857364431
76,Chau_Thanh,10.386546,105.19302,SA,T,14-07-2022,1.65,5990.109131151527
77,Thoai_Son,10.282365,105.276189,WS,T,10-04-2022,1.91,7209.561301647698
78,Thoai_Son,10.33791,105.357013,SA,T,20-07-2022,2.0,5982.259648763844
79,Thoai_Son,10.31856,105.374468,WS,D,28-03-2022,1.4,7263.898906660088
80,Chau_Thanh,10.429212,105.141436,WS,D,27-03-2022,1.21,7221.711628350237
81,Chau_Phu,10.474439,105.216928,SA,T,15-07-2022,7.0,5917.337643009641
82,Chau_Thanh,10.443488,105.236111,WS,T,27-03-2022,1.65,7260.047192926979
83,Chau_Thanh,10.409367,105.355252,WS,T,25-03-2022,2.42,7143.205512089136
84,Thoai_Son,10.292156,105.361294,SA,T,12-07-2022,2.3,5985.110913533931
85,Chau_Phu,10.469839,105.211568,WS,T,01-04-2022,4.0,7223.927893630872
86,Thoai_Son,10.257436,105.217205,SA,T,22-07-2022,2.3,5953.540052297753
87,Chau_Phu,10.658291,105.127704,WS,T,10-04-2022,3.0,7221.465371379748
88,Chau_Thanh,10.407982,105.123304,WS,D,27-03-2022,2.75,6766.143285915938
89,Thoai_Son,10.320684,105.272431,SA,T,20-07-2022,3.0,5948.06113417563
90,Chau_Phu,10.501648,105.096892,WS,T,10-04-2022,1.2,7046.296247396127
91,Chau_Phu,10.490352,105.23065,WS,T,02-04-2022,4.0,7232.956216751933
92,Thoai_Son,10.34489,105.243935,WS,T,12-04-2022,2.3,7385.724809905185
93,Chau_Thanh,10.440557,105.250671,SA,T,28-07-2022,1.76,6124.44181216126
94,Thoai_Son,10.320371,105.259016,WS,T,13-04-2022,1.52,7276.50955459479
95,Thoai_Son,10.250745,105.24539,WS,T,20-04-2022,3.0,7213.527953607798
96,Chau_Thanh,10.435839,105.132981,SA,D,26-07-2022,1.21,6003.9779977149965
97,Chau_Phu,10.529357,105.147388,WS,T,10-04-2022,2.0,7125.1936794748535
98,Chau_Thanh,10.452537,105.205118,SA,T,20-07-2022,5.5,6021.121997345857
99,Chau_Thanh,10.394341,105.126836,SA,T,14-07-2022,4.4,5906.858782884678
100,Chau_Phu,10.48065,105.130089,WS,T,10-04-2022,2.0,6972.924519695031
