ID No,District,Latitude,Longitude,"Season(SA = Summer Autumn, WS = Winter Spring)","Rice Crop Intensity(D=Double, T=Triple)",Date of Harvest,Field size (ha),Predicted Rice Yield (kg/ha)
78,Thoai_Son,10.33791,105.357013,SA,T,20-07-2022,2.0,6011.619848335414
79,Thoai_Son,10.31856,105.374468,WS,D,28-03-2022,1.4,7223.626903971695
80,Chau_Thanh,10.429212,105.141436,WS,D,27-03-2022,1.21,7265.5896795519275
81,Chau_Phu,10.474439,105.216928,SA,T,15-07-2022,7.0,5942.425607630687
82,Chau_Thanh,10.443488,105.236111,WS,T,27-03-2022,1.65,7247.863102056795
83,Chau_Thanh,10.409367,105.355252,WS,T,25-03-2022,2.42,7296.791121125311
84,Thoai_Son,10.292156,105.361294,SA,T,12-07-2022,2.3,6026.1397687069
85,Chau_Phu,10.469839,105.211568,WS,T,01-04-2022,4.0,7170.940530265539
86,Thoai_Son,10.257436,105.217205,SA,T,22-07-2022,2.3,6010.264028134276
87,Chau_Phu,10.658291,105.127704,WS,T,10-04-2022,3.0,7268.483133778695
88,Chau_Thanh,10.407982,105.123304,WS,D,27-03-2022,2.75,7063.2987586312265
89,Thoai_Son,10.320684,105.272431,SA,T,20-07-2022,3.0,5994.6777461298
90,Chau_Phu,10.501648,105.096892,WS,T,10-04-2022,1.2,7061.007509853228
91,Chau_Phu,10.490352,105.23065,WS,T,02-04-2022,4.0,7252.068094650507
92,Thoai_Son,10.34489,105.243935,WS,T,12-04-2022,2.3,7235.185518207014
93,Chau_Thanh,10.440557,105.250671,SA,T,28-07-2022,1.76,6150.976154944965
94,Thoai_Son,10.320371,105.259016,WS,T,13-04-2022,1.52,7142.253697764487
95,Thoai_Son,10.250745,105.24539,WS,T,20-04-2022,3.0,7214.44065054777
96,Chau_Thanh,10.435839,105.132981,SA,D,26-07-2022,1.21,6109.6548924426725
97,Chau_Phu,10.529357,105.147388,WS,T,10-04-2022,2.0,7269.910966304156
98,Chau_Thanh,10.452537,105.205118,SA,T,20-07-2022,5.5,6003.79815656554
99,Chau_Thanh,10.394341,105.126836,SA,T,14-07-2022,4.4,5922.6288543956525
100,Chau_Phu,10.48065,105.130089,WS,T,10-04-2022,2.0,7092.87675339286
