ID No,District,Latitude,Longitude,"Season(SA = Summer Autumn, WS = Winter Spring)","Rice Crop Intensity(D=Double, T=Triple)",Date of Harvest,Field size (ha),Predicted Rice Yield (kg/ha)
44,Chau_Thanh,10.420981,105.295797,WS,T,25-03-2022,1.76,7269.3376623527765
45,Thoai_Son,10.340626,105.172116,SA,T,23-07-2022,3.0,5912.125259437154
46,Chau_Phu,10.625193,105.181059,SA,D,09-08-2022,3.0,6272.528185894836
47,Chau_Phu,10.479304,105.102943,SA,D,20-07-2022,2.9,6045.569309876268
48,Chau_Thanh,10.392899,105.188514,WS,T,24-03-2022,1.43,7093.752127055951
49,Chau_Thanh,10.426536,105.115181,SA,T,14-07-2022,1.43,6154.2888723833685
50,Chau_Phu,10.552114,105.091399,SA,D,05-08-2022,3.6,6340.59416365695
51,Chau_Phu,10.541934,105.247538,WS,T,10-04-2022,2.0,7345.6532369063925
52,Thoai_Son,10.303437,105.381252,WS,T,28-03-2022,2.1,7314.823066018935
53,Thoai_Son,10.368837,105.205763,SA,T,21-07-2022,2.3,5866.767297718136
54,Chau_Thanh,10.440557,105.250671,WS,T,27-03-2022,1.76,7274.827040491955
55,Chau_Thanh,10.430707,105.315671,SA,T,10-07-2022,1.54,7133.454475274747
56,Chau_Thanh,10.378696,105.309113,WS,T,27-03-2022,1.32,7301.839955062572
57,Thoai_Son,10.283467,105.267082,WS,T,20-04-2022,2.2,7083.010281011908
58,Chau_Thanh,10.436907,105.236241,WS,T,27-03-2022,1.375,7326.620556127006
59,Chau_Thanh,10.387619,105.243467,SA,T,19-07-2022,1.3,5915.588873033234
60,Chau_Phu,10.482003,105.203866,SA,T,15-07-2022,3.0,6272.895159774064
61,Chau_Phu,10.545098,105.112895,SA,D,20-07-2022,3.6,6052.897645556861
62,Thoai_Son,10.279477,105.288145,WS,T,10-04-2022,2.0,7211.837134484258
63,Chau_Thanh,10.40466,105.311554,SA,T,17-07-2022,1.87,6067.589228891015
64,Thoai_Son,10.34489,105.243935,SA,T,23-07-2022,2.3,5876.068110171067
65,Chau_Phu,10.623506,105.132794,WS,T,10-04-2022,5.0,7213.894170932159
66,Thoai_Son,10.303766,105.203102,WS,T,16-04-2022,2.2,7106.378470609659
67,Chau_Phu,10.656963,105.152679,WS,D,10-04-2022,3.0,6813.975412022954
68,Thoai_Son,10.312202,105.330633,WS,T,10-04-2022,3.0,7270.995145392544
69,Chau_Thanh,10.440335,105.22309,WS,D,27-03-2022,1.76,7107.5491509765
70,Thoai_Son,10.306886,105.290958,SA,T,20-07-2022,1.85,5887.459779333558
71,Chau_Thanh,10.392045,105.307085,SA,T,17-07-2022,1.43,5856.755038632794
72,Chau_Thanh,10.375619,105.124248,WS,T,24-03-2022,1.87,7241.6285131156965
73,Thoai_Son,10.313955,105.243521,SA,T,20-07-2022,1.3,5916.06538526589
74,Chau_Phu,10.592666,105.141217,SA,T,05-08-2022,2.8,6144.491050484735
75,Thoai_Son,10.266311,105.23555,WS,T,20-04-2022,1.5,7165.803633284626
76,Chau_Thanh,10.386546,105.19302,SA,T,14-07-2022,1.65,5924.134167439119
77,Thoai_Son,10.282365,105.276189,WS,T,10-04-2022,1.91,7263.019448853073
78,Thoai_Son,10.33791,105.357013,SA,T,20-07-2022,2.0,5919.533852582215
79,Thoai_Son,10.31856,105.374468,WS,D,28-03-2022,1.4,7190.693222248025
80,Chau_Thanh,10.429212,105.141436,WS,D,27-03-2022,1.21,7196.958842720517
81,Chau_Phu,10.474439,105.216928,SA,T,15-07-2022,7.0,5976.071867766005
82,Chau_Thanh,10.443488,105.236111,WS,T,27-03-2022,1.65,7319.349872221115
83,Chau_Thanh,10.409367,105.355252,WS,T,25-03-2022,2.42,7264.383297003489
84,Thoai_Son,10.292156,105.361294,SA,T,12-07-2022,2.3,6281.484217189506
85,Chau_Phu,10.469839,105.211568,WS,T,01-04-2022,4.0,7269.3744679622505
86,Thoai_Son,10.257436,105.217205,SA,T,22-07-2022,2.3,5919.84419228148
87,Chau_Phu,10.658291,105.127704,WS,T,10-04-2022,3.0,7308.1897109836345
88,Chau_Thanh,10.407982,105.123304,WS,D,27-03-2022,2.75,7036.2011813777435
89,Thoai_Son,10.320684,105.272431,SA,T,20-07-2022,3.0,5917.6547850169845
90,Chau_Phu,10.501648,105.096892,WS,T,10-04-2022,1.2,7202.966380845804
91,Chau_Phu,10.490352,105.23065,WS,T,02-04-2022,4.0,7173.577331157576
92,Thoai_Son,10.34489,105.243935,WS,T,12-04-2022,2.3,7195.9183030374215
93,Chau_Thanh,10.440557,105.250671,SA,T,28-07-2022,1.76,5977.017385102906
94,Thoai_Son,10.320371,105.259016,WS,T,13-04-2022,1.52,7123.472805960464
95,Thoai_Son,10.250745,105.24539,WS,T,20-04-2022,3.0,7096.48545128685
96,Chau_Thanh,10.435839,105.132981,SA,D,26-07-2022,1.21,6056.694239281607
97,Chau_Phu,10.529357,105.147388,WS,T,10-04-2022,2.0,7270.065704446251
98,Chau_Thanh,10.452537,105.205118,SA,T,20-07-2022,5.5,5998.822342555787
99,Chau_Thanh,10.394341,105.126836,SA,T,14-07-2022,4.4,5965.132681818938
100,Chau_Phu,10.48065,105.130089,WS,T,10-04-2022,2.0,7123.616408455099
