index,datetime,red,green,blue,nir,SCL,rededge,swir16
1,2022-07-29 03:15:29.024,2067.8512053200334,1920.756442227764,1732.5976724854531,2526.0133000831256,5.767248545303408,2427.1147132169576,1782.9093931837074
1,2022-08-03 03:15:31.024,,,,,,,
1,2022-08-08 03:15:19.024,,,,,,,
1,2022-08-13 03:15:31.024,2157.785016286645,2136.1001628664494,1866.1799674267104,2812.4657980456027,5.780130293159609,2578.441368078176,2213.154723127036
1,2022-08-18 03:15:19.024,1911.0132348414895,1878.076638965836,1608.5247768544168,2649.015081563558,5.104339796860573,2314.3785780240078,2356.9128962757773
1,2022-08-23 03:15:31.024,,,,,,,
1,2022-09-02 03:15:31.024,1668.514401622718,1926.5334685598375,1583.8929006085193,3798.0490872210953,4.391075050709939,2333.897363083164,2812.887626774848
1,2022-09-07 03:15:19.024,,,,,,,
1,2022-09-12 03:15:31.025,,,,,,,
1,2022-09-17 03:15:19.024,1418.2279888785913,1615.185356811863,1451.3262279888786,3269.999073215941,4.163113994439295,1821.3818350324373,2509.3058387395736
1,2022-09-22 03:15:31.024,,,,,,,
1,2022-09-27 03:15:19.024,,,,,,,
1,2022-10-02 03:15:51.024,,,,,,,
1,2022-10-07 03:16:09.024,1583.796992481203,1846.4643962848295,1696.421937195931,4781.604599734631,4.056612118531623,2072.058823529412,2803.231313578063
1,2022-10-12 03:16:51.024,,,,,,,
1,2022-10-17 03:17:19.024,,,,,,,
1,2022-10-22 03:17:51.024,,,,,,,
1,2022-10-27 03:18:29.024,,,,,,,
1,2022-11-01 03:19:01.024,,,,,,,
1,2022-11-06 03:19:19.024,,,,,,,
1,2022-11-11 03:19:51.024,,,,,,,
1,2022-11-16 03:20:09.024,2106.289324908547,1978.039241769205,1697.496175590289,3409.538742933156,4.800133022946458,2639.9873628200867,2794.9903558363817
1,2022-11-21 03:20:31.024,,,,,,,
1,2022-11-26 03:20:49.024,2093.0140845070423,1941.299295774648,1806.400234741784,2347.010563380282,6.63849765258216,2366.37441314554,1812.3908450704223
1,2022-12-01 03:21:11.024,,,,,,,
1,2022-12-06 03:21:19.024,2208.1409239384043,2160.962202519832,2005.66542230518,2749.5482967802145,5.490433971068596,2560.212785814279,2432.182454503033
1,2022-12-11 03:21:31.024,1871.2876984126983,1963.556216931217,1880.031746031746,2208.724867724868,6.2784391534391535,2142.835978835979,1661.2513227513227
1,2022-12-16 03:21:39.024,1557.8502475247524,1684.4022277227723,1411.9783415841584,2529.5553836633662,5.394492574257426,2032.957301980198,1874.3858292079208
1,2022-12-21 03:21:41.024,,,,,,,
1,2022-12-26 03:21:39.024,,,,,,,
1,2022-12-31 03:21:31.024,,,,,,,
2,2021-08-03 03:15:39.024,1958.5454545454545,1905.636363636364,1768.909090909091,3098.0,6.454545454545454,2637.3636363636365,2671.909090909091
2,2021-08-08 03:15:41.024,,,,,,,
2,2021-08-13 03:15:39.024,2434.5,2361.0,2333.5,3456.0,7.0,2961.25,3862.5
2,2021-08-18 03:15:41.024,964.8334951456312,796.4456310679611,565.6791262135922,1628.3538834951455,6.150970873786408,1345.31213592233,1189.3796116504857
2,2021-08-23 03:15:39.024,,,,,,,
2,2021-08-28 03:15:41.024,,,,,,,
2,2021-09-02 03:15:39.024,743.4262948207171,742.1245019920319,570.3461155378486,1596.1180278884462,5.366035856573705,1135.9357569721114,988.480577689243
2,2021-09-07 03:15:41.024,1166.407560137457,1252.7814432989692,1178.1353951890037,1891.874226804124,6.542268041237113,1560.3896907216497,1301.0061855670103
2,2021-09-12 03:15:39.024,,,,,,,
2,2021-09-17 03:15:41.024,1292.9245283018868,1360.8563134978228,1178.6393323657474,2007.0391872278665,5.211901306240929,1725.9252539912918,1464.3621190130625
2,2021-09-22 03:15:39.024,,,,,,,
2,2021-09-27 03:15:41.024,940.9433789954338,963.4,744.2940639269407,1366.5643835616438,5.225570776255708,1308.1543378995434,577.5433789954338
2,2021-10-02 03:15:39.024,,,,,,,
2,2021-10-07 03:16:21.024,,,,,,,
2,2021-10-12 03:16:49.024,,,,,,,
2,2021-11-11 03:19:49.024,,,,,,,
2,2021-11-16 03:20:11.024,,,,,,,
2,2021-11-21 03:20:29.024,487.8952496954933,695.2423873325213,406.7161997563946,1072.5115712545676,2.598051157125457,1030.096224116931,472.8404384896468
2,2021-11-26 03:20:51.024,450.78330373001774,603.4014209591475,293.4014209591474,1175.0852575488454,2.80639431616341,1007.0408525754884,441.303730017762
2,2021-12-01 03:21:09.024,,,,,,,
2,2021-12-06 03:21:21.024,811.9685863874346,786.565445026178,532.738219895288,1435.237347294939,5.137870855148342,1181.1849912739965,513.8342059336824
2,2021-12-11 03:21:29.024,,,,,,,
2,2021-12-16 03:21:41.024,1361.704,1498.792,1705.936,1754.464,7.0,1647.952,1288.68
2,2021-12-21 03:21:39.024,871.0573192239859,818.6155202821869,686.223544973545,1071.194003527337,4.270282186948854,1116.2535273368608,553.6287477954145
2,2021-12-26 03:21:41.024,1079.7271534761696,1102.742020113686,1035.8342807170966,1298.0411018801924,6.110625273283778,1346.0494097070398,1220.0214254481857
2,2021-12-31 03:21:29.024,1201.7148229395175,1228.245377624569,1133.8533375117518,1645.1523033531807,6.63522406769038,1516.4703854591037,1727.9852710748985
2,2022-01-05 03:21:31.024,784.7064220183486,922.117737003058,762.3103975535169,1566.701834862385,4.92737003058104,1184.1337920489298,1169.5252293577985
2,2022-01-10 03:21:09.024,505.70126322977126,777.5967907135541,559.9341072038238,2331.8241720723795,4.396381017412086,1043.3397063844316,1466.2410378968932
2,2022-01-20 03:20:39.024,443.95408805031445,775.5100628930818,559.3754716981132,4024.071383647799,4.017610062893082,1017.6147798742138,2270.6537735849056
2,2022-01-30 03:19:49.024,1854.174221521482,2225.800157666535,2090.1265273945605,6179.147024044147,4.526606227828143,2454.896728419393,3624.481671265274
2,2022-02-04 03:19:31.024,1616.569536423841,1940.6256070640177,1752.8843267108168,5322.686534216336,4.358057395143488,2178.5121412803533,3064.266666666667
2,2022-02-09 03:18:59.024,1226.4522388059702,1419.9865671641792,1205.44776119403,4310.5298507462685,4.017910447761194,1644.3611940298508,2414.24776119403
2,2022-02-14 03:18:31.024,1262.7060353798126,1535.669094693028,1324.5665972944848,4919.234131113423,4.069719042663892,1779.216441207076,2680.25650364204
2,2022-02-19 03:17:49.024,1358.196958174905,1673.9528517110266,1443.6828897338405,5907.002281368821,4.06083650190114,1949.3399239543728,3023.702661596958
2,2022-02-24 03:17:31.024,,,,,,,
2,2022-03-01 03:16:49.024,1375.8511904761904,1668.2001879699249,1375.5253759398497,4956.287593984963,4.022243107769423,2050.1625939849623,2539.34805764411
2,2022-03-06 03:16:21.024,1906.9953670705631,2280.9151817533857,1945.671418389166,5630.167498218104,4.371347113328581,2740.0595153243053,3098.4501069137564
2,2022-03-11 03:15:39.024,1569.2372881355932,1868.737915881984,1503.316384180791,5031.185499058381,4.053672316384181,2385.765536723164,2712.6004394224733
2,2022-03-16 03:15:41.024,,,,,,,
2,2022-03-21 03:15:39.024,2098.970333333333,2457.027,2044.927,5275.27,4.638,3160.062,3419.911333333333
2,2022-03-26 03:15:41.024,1884.031063696266,2141.511766551616,1564.579228114214,5076.321305302793,4.023219328522121,3097.3915908377785,3471.4941951678693
2,2022-03-31 03:15:39.024,,,,,,,
2,2022-04-05 03:15:41.024,2213.0978050355066,2122.9189799870883,1737.1275016139446,3681.9922530664944,4.643641058747579,2935.1675274370564,3310.3473208521627
2,2022-04-10 03:15:39.024,2293.098313451255,2231.0065816536403,2233.446318387495,2604.4072398190046,5.330728095433978,2515.043603455368,2571.8083093377213
2,2022-04-15 03:15:41.024,,,,,,,
2,2022-04-20 03:15:39.024,2132.566420664207,2156.0627306273063,2189.915129151292,2206.832103321033,6.944649446494465,2309.057195571956,1998.1125461254608
2,2022-04-25 03:15:41.024,2068.309842041312,2031.9538274605104,1882.4848116646413,2499.45382746051,5.846901579586877,2391.980558930741,2648.6573511543133
2,2022-04-30 03:15:29.024,,,,,,,
2,2022-05-10 03:15:39.024,,,,,,,
2,2022-05-15 03:15:41.024,1519.6108597285067,1807.61949814891,1508.1439736733855,3637.637597696421,4.2554504319210205,2162.6174413821477,2796.3932538050185
2,2022-05-20 03:15:39.024,1297.5397869674186,1549.892543859649,1270.6954887218046,3744.238721804512,4.022556390977444,1892.6691729323309,2677.2947994987467
2,2022-05-25 03:15:51.024,1389.1431704260651,1622.6685463659148,1290.2114661654136,4053.329887218045,4.019423558897243,2006.7907268170427,2793.0140977443607
2,2022-05-30 03:15:39.024,,,,,,,
2,2022-06-04 03:15:51.024,1360.9282356628016,1602.7925415230336,1367.1748668129112,4190.093074271388,4.060795988718271,1918.7743654026951,2580.3240363522405
2,2022-06-09 03:15:39.024,1315.3624686716792,1491.1939223057643,1283.9727443609022,4035.2979323308273,4.021303258145363,1775.403822055138,2518.2274436090224
2,2022-06-14 03:15:51.024,,,,,,,
2,2022-06-19 03:15:19.024,1308.0149253731342,1513.7618429591175,1330.6625567813107,4693.970149253732,4.00259571706684,1841.0480207657365,2588.160285528877
2,2022-06-24 03:15:51.024,1554.2585774058575,1808.902928870293,1604.0309623430962,4391.299581589959,4.153974895397489,2136.91129707113,2474.501255230125
2,2022-06-29 03:15:29.024,,,,,,,
2,2022-07-04 03:15:31.024,,,,,,,
2,2022-07-09 03:15:29.024,1893.0431472081216,2083.180203045685,1949.6573604060916,3917.223350253807,4.563451776649746,2416.565989847716,2526.1827411167515
2,2022-07-14 03:15:51.024,2032.5699658703072,2132.069965870307,2115.578498293515,2864.4641638225257,6.549488054607509,2315.5255972696245,2101.8174061433447
2,2022-07-19 03:15:29.024,1924.1239215686276,2020.587450980392,1675.5627450980392,4340.407058823529,4.175294117647059,2737.9427450980397,3025.815294117647
2,2022-07-24 03:15:31.024,2139.523443504996,2191.684473481937,1904.7959262106071,4293.043428132206,4.284396617986165,2928.3635664873173,3326.0830130668714
2,2022-07-29 03:15:29.024,2089.1969132517297,1997.0282064928156,1688.2943054816392,3878.4284193720064,4.629058009579564,2784.807344332092,3004.955827567855
2,2022-08-03 03:15:31.024,,,,,,,
2,2022-08-08 03:15:19.024,,,,,,,
