ID No,District,Latitude,Longitude,"Season(SA = Summer Autumn, WS = Winter Spring)","Rice Crop Intensity(D=Double, T=Triple)",Date of Harvest,Field size (ha),Predicted Rice Yield (kg/ha)
74,Chau_Phu,10.592666,105.141217,SA,T,05-08-2022,2.8,6424.6675
75,Thoai_Son,10.266311,105.23555,WS,T,20-04-2022,1.5,6943.1494
76,Chau_Thanh,10.386546,105.19302,SA,T,14-07-2022,1.65,6012.7524
77,Thoai_Son,10.282365,105.276189,WS,T,10-04-2022,1.91,7540.6577
78,Thoai_Son,10.33791,105.357013,SA,T,20-07-2022,2.0,6099.0557
79,Thoai_Son,10.31856,105.374468,WS,D,28-03-2022,1.4,6783.4404
80,Chau_Thanh,10.429212,105.141436,WS,D,27-03-2022,1.21,7012.8306
81,Chau_Phu,10.474439,105.216928,SA,T,15-07-2022,7.0,6144.409
82,Chau_Thanh,10.443488,105.236111,WS,T,27-03-2022,1.65,7147.362
83,Chau_Thanh,10.409367,105.355252,WS,T,25-03-2022,2.42,6842.1665
84,Thoai_Son,10.292156,105.361294,SA,T,12-07-2022,2.3,6498.8374
85,Chau_Phu,10.469839,105.211568,WS,T,01-04-2022,4.0,7025.573
86,Thoai_Son,10.257436,105.217205,SA,T,22-07-2022,2.3,6606.8384
87,Chau_Phu,10.658291,105.127704,WS,T,10-04-2022,3.0,6985.849
88,Chau_Thanh,10.407982,105.123304,WS,D,27-03-2022,2.75,7219.5337
89,Thoai_Son,10.320684,105.272431,SA,T,20-07-2022,3.0,6323.8115
90,Chau_Phu,10.501648,105.096892,WS,T,10-04-2022,1.2,7152.742
91,Chau_Phu,10.490352,105.23065,WS,T,02-04-2022,4.0,7787.5537
92,Thoai_Son,10.34489,105.243935,WS,T,12-04-2022,2.3,7098.665
93,Chau_Thanh,10.440557,105.250671,SA,T,28-07-2022,1.76,6574.414
94,Thoai_Son,10.320371,105.259016,WS,T,13-04-2022,1.52,6880.486
95,Thoai_Son,10.250745,105.24539,WS,T,20-04-2022,3.0,7371.0244
96,Chau_Thanh,10.435839,105.132981,SA,D,26-07-2022,1.21,6729.3
97,Chau_Phu,10.529357,105.147388,WS,T,10-04-2022,2.0,6779.5186
98,Chau_Thanh,10.452537,105.205118,SA,T,20-07-2022,5.5,6310.966
99,Chau_Thanh,10.394341,105.126836,SA,T,14-07-2022,4.4,6030.4985
100,Chau_Phu,10.48065,105.130089,WS,T,10-04-2022,2.0,7329.811
